userId,movieId,rating,timestamp,movieId_mapped
353,32,5.0,831939731,33
353,34,5.0,831939731,34
353,47,5.0,831939731,45
353,266,3.0,831939731,231
353,39,1.0,831939750,37
353,160,2.0,831939750,135
353,432,3.0,831939750,378
353,420,1.0,831939775,366
353,19,4.0,831939775,20
353,236,3.0,831939775,204
353,435,2.0,831939792,381
353,315,3.0,831939792,276
353,11,4.0,831939792,12
353,553,4.0,831939806,487
353,186,5.0,831939806,159
353,196,3.0,831939826,168
353,173,3.0,831939826,147
353,158,3.0,831939843,133
353,204,2.0,831939843,174
353,168,3.0,831939843,142
353,25,4.0,831939875,26
353,2,4.0,831939875,3
353,172,2.0,831939875,146
353,293,5.0,831939875,256
353,246,5.0,831939897,212
353,256,3.0,831939897,222
353,237,4.0,831939914,205
353,223,5.0,831939914,192
353,5,3.0,831939914,6
353,333,5.0,831939914,293
353,555,4.0,831939934,488
353,6,4.0,831939947,7
353,222,1.0,831939970,191
353,22,5.0,831939991,23
353,163,3.0,831939991,138
353,216,3.0,831940012,186
353,431,4.0,831940012,377
353,234,2.0,831940012,202
353,145,3.0,831940036,120
353,280,5.0,831940050,244
353,413,2.0,831940050,359
353,112,5.0,831940093,101
353,319,5.0,831940108,280
353,70,4.0,831940127,64
353,457,5.0,831940127,400
353,267,3.0,831940144,232
353,122,3.0,831940167,108
353,593,5.0,831940167,512
353,144,4.0,831940193,119
353,198,3.0,831940193,169
353,364,4.0,831940209,324
353,454,4.0,831940220,397
353,328,4.0,831940220,288
353,229,3.0,831940234,197
353,367,3.0,831940260,327
353,275,2.0,831940260,239
353,340,3.0,831940286,300
353,509,3.0,831940286,446
353,9,3.0,831940313,10
353,442,2.0,831940398,387
353,330,2.0,831940409,290
353,585,2.0,831940432,505
353,353,3.0,831940468,313
353,180,4.0,831940495,154
353,355,2.0,831940569,315
353,69,3.0,831940600,63
353,552,2.0,831940625,486
107,150,5.0,832003609,125
107,590,5.0,832003609,510
107,296,3.0,832003609,259
107,380,4.0,832003609,339
107,318,5.0,832003644,279
107,344,3.0,832003644,304
107,153,3.0,832003644,128
107,349,4.0,832003644,309
107,329,3.0,832003678,289
107,316,3.0,832003678,277
107,165,3.0,832003678,140
107,161,4.0,832003700,136
107,434,3.0,832003700,380
107,253,4.0,832003700,219
107,231,3.0,832003701,199
107,185,4.0,832003754,158
107,292,4.0,832003754,255
107,208,3.0,832003755,178
107,110,5.0,832003811,99
107,266,4.0,832003845,231
107,410,3.0,832003845,357
107,317,4.0,832003891,278
107,432,4.0,832003891,378
107,160,4.0,832003891,135
107,111,4.0,832003891,100
40,380,3.0,832058854,339
40,592,4.0,832058854,511
40,296,5.0,832058854,259
40,150,5.0,832058854,125
40,590,4.0,832058854,510
40,588,4.0,832058897,508
40,153,3.0,832058897,128
40,344,4.0,832058897,304
40,165,4.0,832058897,140
40,329,3.0,832058930,289
40,318,5.0,832058930,279
40,595,3.0,832058930,514
40,316,3.0,832058930,277
40,434,3.0,832058959,380
40,231,1.0,832058959,199
40,339,3.0,832058959,299
40,1,5.0,832058959,2
40,292,3.0,832059012,255
40,300,5.0,832059012,262
40,208,2.0,832059012,178
40,21,4.0,832059053,22
40,410,3.0,832059053,357
40,110,4.0,832059053,99
40,266,4.0,832059080,231
40,317,4.0,832059080,278
40,34,5.0,832059080,34
40,111,5.0,832059116,100
40,432,3.0,832059116,378
40,19,2.0,832059137,20
40,236,4.0,832059137,204
40,151,4.0,832059189,126
40,435,3.0,832059189,381
40,337,5.0,832059189,297
40,173,4.0,832059273,147
40,186,3.0,832059273,159
40,252,4.0,832059273,218
40,17,5.0,832059273,18
40,553,5.0,832059273,487
40,235,4.0,832059293,203
40,265,5.0,832059293,230
40,158,4.0,832059315,133
40,168,2.0,832059315,142
40,62,5.0,832059339,57
40,172,4.0,832059339,146
40,224,4.0,832059339,193
40,48,2.0,832059371,46
40,256,2.0,832059371,222
40,223,5.0,832059371,192
40,31,4.0,832059371,32
40,44,3.0,832059393,42
40,272,5.0,832059417,236
40,273,1.0,832059458,237
40,218,4.0,832059458,188
40,230,5.0,832059458,198
40,203,5.0,832059474,173
40,163,5.0,832059474,138
40,216,1.0,832059493,186
40,431,5.0,832059493,377
40,60,4.0,832059509,55
40,281,5.0,832059534,245
40,457,3.0,832059534,400
40,351,4.0,832059585,311
40,327,4.0,832059585,287
40,267,3.0,832059622,232
40,610,4.0,832059622,524
40,306,5.0,832059622,268
40,307,5.0,832059644,269
40,364,5.0,832059644,324
40,454,4.0,832059644,397
40,308,5.0,832059658,270
40,367,4.0,832059676,327
40,104,1.0,832059697,94
40,509,3.0,832059716,446
40,440,4.0,832059716,385
40,107,4.0,832059716,97
40,616,3.0,832059734,529
40,314,5.0,832059734,275
40,551,3.0,832059770,485
40,159,3.0,832059770,134
40,350,5.0,832059787,310
40,353,3.0,832059840,313
40,421,3.0,832059863,367
40,585,3.0,832059863,505
40,46,4.0,832059892,44
40,515,3.0,832059892,452
40,330,3.0,832059921,290
40,26,4.0,832059937,27
40,312,3.0,832059952,273
40,376,3.0,832060011,335
40,371,4.0,832060059,331
40,491,5.0,832060059,430
40,609,4.0,832060059,523
40,146,3.0,832060059,121
40,383,3.0,832060108,342
40,362,4.0,832060128,322
40,514,5.0,832060128,451
40,82,5.0,832060151,76
40,228,3.0,832060190,196
40,199,3.0,832060204,170
40,205,4.0,832060230,175
40,126,3.0,832060287,111
40,121,4.0,832060318,107
40,685,5.0,832060442,566
604,296,5.0,832079767,259
604,588,3.0,832079796,508
604,344,2.0,832079796,304
604,165,4.0,832079796,140
604,153,3.0,832079796,128
604,329,3.0,832079819,289
604,316,4.0,832079820,277
604,595,3.0,832079820,514
604,434,4.0,832079851,380
604,339,3.0,832079851,299
604,1,3.0,832079851,2
604,292,3.0,832079869,255
604,185,4.0,832079869,158
604,208,3.0,832079869,178
604,253,5.0,832079869,219
604,110,3.0,832079938,99
604,288,5.0,832079938,251
604,410,4.0,832079938,357
604,32,4.0,832079958,33
604,34,4.0,832079958,34
604,317,3.0,832079958,278
604,432,3.0,832079982,378
604,39,3.0,832079983,37
604,111,4.0,832079983,100
604,315,4.0,832080050,276
604,19,1.0,832080050,20
604,420,3.0,832080050,366
604,151,3.0,832080071,126
604,95,4.0,832080071,86
604,435,4.0,832080071,381
604,17,4.0,832080092,18
604,186,3.0,832080093,159
604,173,3.0,832080093,147
604,235,3.0,832080111,203
604,261,4.0,832080111,227
604,265,4.0,832080111,230
604,196,3.0,832080111,168
604,158,4.0,832080193,133
604,168,3.0,832080193,142
604,293,3.0,832080193,256
604,105,2.0,832080193,95
604,224,3.0,832080293,193
604,2,5.0,832080293,3
604,62,4.0,832080293,57
604,172,2.0,832080293,146
604,25,3.0,832080316,26
604,237,3.0,832080333,205
604,223,4.0,832080333,192
604,277,4.0,832080355,241
604,272,4.0,832080355,236
604,6,3.0,832080355,7
604,5,3.0,832080355,6
604,708,3.0,832080461,579
604,273,3.0,832080545,237
604,22,3.0,832080546,23
604,328,4.0,832080561,288
604,593,5.0,832080562,512
604,330,3.0,832080591,290
604,426,3.0,832080591,372
604,611,5.0,832080591,525
604,188,3.0,832080591,161
604,332,3.0,832080591,292
604,76,4.0,832080615,70
604,183,3.0,832080615,156
604,366,5.0,832080615,326
604,92,3.0,832080615,83
604,606,3.0,832080615,521
604,285,4.0,832080636,249
604,117,3.0,832080636,104
604,742,4.0,832080636,599
604,220,3.0,832080636,190
604,184,3.0,832080636,157
604,311,3.0,832080690,272
604,636,3.0,832080690,541
604,724,3.0,832080735,589
604,380,3.0,832080778,339
604,592,4.0,832080778,511
604,300,3.0,832080799,262
604,553,4.0,832080841,487
604,193,3.0,832080883,165
604,60,4.0,832080939,55
604,170,3.0,832080961,144
604,112,4.0,832080961,101
604,327,5.0,832080980,287
604,364,4.0,832081000,324
604,169,3.0,832081027,143
604,454,4.0,832081027,397
604,14,4.0,832081027,15
604,23,4.0,832081042,24
604,610,5.0,832081042,524
604,181,4.0,832081063,155
604,367,3.0,832081063,327
604,267,3.0,832081063,232
604,233,3.0,832081076,201
604,177,4.0,832081105,151
604,104,3.0,832081105,94
604,442,4.0,832081130,387
604,637,4.0,832081130,542
604,551,3.0,832081130,485
604,616,3.0,832081130,529
145,380,3.0,832105148,339
145,296,4.0,832105148,259
145,592,3.0,832105148,511
145,150,3.0,832105148,125
145,590,4.0,832105148,510
145,165,3.0,832105183,140
145,153,3.0,832105183,128
145,588,4.0,832105183,508
145,344,2.0,832105183,304
145,595,4.0,832105216,514
145,329,3.0,832105216,289
145,318,3.0,832105216,279
145,316,2.0,832105216,277
145,339,3.0,832105242,299
145,434,3.0,832105242,380
145,1,5.0,832105242,2
145,161,4.0,832105242,136
145,231,3.0,832105242,199
145,208,3.0,832105394,178
145,292,3.0,832105394,255
145,300,3.0,832105394,262
145,50,5.0,832105428,48
145,111,4.0,832105479,100
136,296,1.0,832449136,259
136,380,3.0,832449136,339
136,150,2.0,832449136,125
136,592,4.0,832449136,511
136,590,3.0,832449136,510
136,349,5.0,832449163,309
136,588,3.0,832449163,508
136,165,5.0,832449163,140
136,344,1.0,832449164,304
136,153,3.0,832449165,128
136,316,2.0,832449197,277
136,595,3.0,832449197,514
136,231,2.0,832449197,199
136,329,2.0,832449197,289
136,10,5.0,832449222,11
136,339,4.0,832449222,299
136,161,4.0,832449222,136
136,434,3.0,832449222,380
136,292,3.0,832449254,255
136,300,3.0,832449254,262
136,208,3.0,832449254,178
136,253,4.0,832449254,219
136,185,3.0,832449254,158
136,410,3.0,832449274,357
136,110,5.0,832449274,99
136,225,4.0,832449274,194
136,317,3.0,832449299,278
136,266,3.0,832449299,231
136,47,5.0,832449299,45
136,34,2.0,832449299,34
136,19,3.0,832449345,20
136,160,3.0,832449345,135
136,420,3.0,832449345,366
136,315,3.0,832449365,276
136,282,5.0,832449365,246
136,435,3.0,832449365,381
136,432,3.0,832449365,378
136,173,3.0,832449391,147
136,95,4.0,832449391,86
136,151,5.0,832449391,126
136,337,5.0,832449391,297
136,196,3.0,832449422,168
136,553,3.0,832449422,487
136,252,5.0,832449422,218
136,235,4.0,832449454,203
136,204,1.0,832449475,174
136,172,1.0,832449475,146
136,293,1.0,832449475,256
136,158,3.0,832449475,133
136,168,4.0,832449475,142
136,256,4.0,832449501,222
136,333,5.0,832449501,293
136,62,5.0,832449522,57
136,593,3.0,832449522,512
136,457,5.0,832449522,400
136,44,2.0,832449539,42
136,193,1.0,832449560,165
136,276,4.0,832449560,240
136,227,3.0,832449595,195
136,468,5.0,832449595,408
136,277,3.0,832449595,241
136,348,1.0,832449595,308
136,16,5.0,832449614,17
136,273,3.0,832449614,237
136,163,1.0,832449637,138
136,431,5.0,832449655,377
136,145,3.0,832449655,120
136,216,5.0,832449683,186
136,364,5.0,832449683,324
136,234,3.0,832449683,202
136,207,5.0,832449705,177
136,280,5.0,832449705,244
136,413,3.0,832449705,359
136,454,3.0,832449705,397
136,367,4.0,832449729,327
136,248,3.0,832449755,214
136,170,4.0,832449755,144
136,338,2.0,832449755,298
136,327,3.0,832449786,287
136,440,5.0,832449786,385
136,195,5.0,832449838,167
136,23,5.0,832449838,24
136,181,1.0,832449858,155
136,267,4.0,832449858,232
136,442,3.0,832449858,387
136,350,5.0,832449883,310
136,551,3.0,832449883,485
136,122,3.0,832449883,108
136,437,1.0,832449909,383
136,198,3.0,832449909,169
136,353,5.0,832449934,313
136,15,5.0,832449934,16
136,328,2.0,832449964,288
136,177,3.0,832449964,151
136,585,1.0,832449964,505
136,637,4.0,832449989,542
136,132,3.0,832449989,114
136,174,3.0,832449989,148
136,688,3.0,832450005,567
136,416,2.0,832450005,362
136,239,1.0,832450019,207
136,255,1.0,832450037,221
136,355,3.0,832450037,315
136,471,4.0,832450058,411
136,552,3.0,832450076,486
136,93,4.0,832450076,84
136,340,4.0,832450093,300
136,611,1.0,832451461,525
136,274,4.0,832451478,238
136,491,5.0,832451522,430
136,188,5.0,832451540,161
130,592,3.0,832589516,511
130,590,3.0,832589516,510
130,150,4.0,832589516,125
130,380,3.0,832589516,339
130,296,4.0,832589516,259
130,349,2.0,832589546,309
130,344,4.0,832589546,304
130,588,2.0,832589546,508
130,165,4.0,832589546,140
130,153,4.0,832589546,128
130,318,5.0,832589583,279
130,231,4.0,832589583,199
130,316,3.0,832589583,277
130,595,2.0,832589583,514
130,329,3.0,832589583,289
130,339,4.0,832589610,299
130,161,4.0,832589610,136
130,434,3.0,832589610,380
130,1,3.0,832589610,2
130,300,3.0,832589634,262
130,185,3.0,832589634,158
130,208,3.0,832589634,178
130,292,5.0,832589635,255
130,253,4.0,832589635,219
130,110,5.0,832589660,99
130,410,4.0,832589660,357
130,225,5.0,832589660,194
130,317,3.0,832589692,278
444,296,5.0,832668242,259
444,380,4.0,832668242,339
444,344,3.0,832668784,304
444,231,1.0,832669130,199
444,595,4.0,832669131,514
444,208,3.0,832669862,178
444,185,3.0,832669862,158
444,300,3.0,832669863,262
444,110,4.0,832670075,99
444,21,4.0,832670075,22
444,47,4.0,832670399,45
444,50,5.0,832670838,48
444,111,5.0,832671475,100
444,173,2.0,832671553,147
444,593,5.0,832672087,512
444,235,5.0,832672088,203
444,265,4.0,832673916,230
444,555,4.0,832676499,488
444,6,4.0,832677558,7
444,16,4.0,832678415,17
444,273,4.0,832678415,237
444,367,4.0,832678513,327
444,431,4.0,832679295,377
444,58,5.0,832679295,54
444,509,4.0,832679824,446
444,350,3.0,832682395,310
444,353,5.0,832682839,313
284,592,5.0,832695048,511
284,590,4.0,832695048,510
284,150,2.0,832695048,125
284,380,4.0,832695048,339
284,296,4.0,832695048,259
284,349,3.0,832695146,309
284,588,5.0,832695146,508
284,165,5.0,832695146,140
284,344,5.0,832695146,304
284,153,3.0,832695146,128
284,595,4.0,832695208,514
284,329,3.0,832695208,289
284,318,4.0,832695208,279
284,231,4.0,832695208,199
284,316,4.0,832695208,277
284,104,5.0,832695327,94
284,353,3.0,832695327,313
284,356,5.0,832695327,316
284,589,5.0,832695327,509
284,47,3.0,832695534,45
284,736,4.0,832695534,596
284,10,4.0,832699451,11
284,2,4.0,832699451,3
284,457,4.0,832699616,400
284,474,4.0,832699616,414
284,110,5.0,832699616,99
284,377,5.0,832699616,336
284,480,5.0,832699656,420
284,552,3.0,832699656,486
284,376,4.0,832699656,335
284,168,1.0,832699656,142
284,185,1.0,832699656,158
284,434,4.0,832699673,380
284,95,5.0,832699673,86
284,442,4.0,832699673,387
284,145,3.0,832699698,120
284,338,4.0,832699723,298
284,32,5.0,832699723,33
284,704,3.0,832699760,576
284,20,1.0,832699760,21
284,21,3.0,832699760,22
284,208,4.0,832699760,178
284,112,4.0,832699795,101
284,15,4.0,832699795,16
284,485,3.0,832699795,424
284,173,4.0,832699863,147
284,303,4.0,832699864,265
284,172,3.0,832699890,146
284,44,3.0,832699890,42
284,327,4.0,832699947,287
284,357,4.0,832786307,317
284,367,5.0,832786307,327
284,440,4.0,832786307,385
284,410,3.0,832786349,357
284,235,3.0,832786349,203
284,500,5.0,832786349,438
284,370,2.0,832786406,330
284,433,3.0,832786406,379
284,348,4.0,832786406,308
284,585,4.0,832786436,505
284,539,4.0,832786436,474
284,248,4.0,832786436,214
284,252,4.0,832786477,218
284,339,4.0,832786477,299
284,223,5.0,832786477,192
284,520,3.0,832786529,457
284,224,3.0,832786529,193
284,333,4.0,832786529,293
284,355,3.0,832786599,315
284,216,4.0,832786827,186
284,415,3.0,832786827,361
284,435,4.0,832786975,381
284,39,3.0,832786975,37
284,420,3.0,832786975,366
284,19,4.0,832786975,20
284,432,3.0,832786975,378
284,236,4.0,832787043,204
284,186,4.0,832787043,159
284,256,3.0,832787043,222
284,237,5.0,832787106,205
284,276,3.0,832787106,240
284,342,3.0,832787162,302
284,413,4.0,832787162,359
284,351,3.0,832787208,311
284,267,4.0,832787208,232
284,275,3.0,832787305,239
284,255,3.0,832787305,221
284,637,4.0,832787305,542
536,590,3.0,832839783,510
536,150,5.0,832839783,125
536,592,2.0,832839783,511
536,349,5.0,832839804,309
536,165,2.0,832839804,140
536,329,3.0,832839820,289
536,434,5.0,832839829,380
536,253,1.0,832839848,219
536,300,4.0,832839848,262
536,292,1.0,832839848,255
536,225,4.0,832839862,194
536,110,5.0,832839862,99
536,593,4.0,832839896,512
536,315,3.0,832839896,276
536,457,3.0,832839906,400
536,196,1.0,832839926,168
536,261,5.0,832839938,227
536,454,4.0,832839990,397
536,276,3.0,832839990,240
536,272,5.0,832840002,236
536,431,1.0,832840040,377
536,350,3.0,832840061,310
536,45,5.0,832840081,43
536,232,2.0,832840090,200
536,233,3.0,832840121,201
536,416,3.0,832840150,362
536,371,5.0,832840184,331
536,332,5.0,832840219,292
536,357,1.0,832840319,317
536,356,5.0,832840319,316
536,480,4.0,832840352,420
536,589,3.0,832840384,509
536,527,5.0,832840391,463
536,500,2.0,832840425,438
536,368,4.0,832840433,328
536,370,3.0,832840462,330
536,335,3.0,832840487,295
536,419,3.0,832840545,365
536,516,5.0,832840639,453
536,445,3.0,832840726,389
134,590,5.0,832840928,510
134,592,3.0,832840928,511
134,380,2.0,832840929,339
134,296,4.0,832840929,259
134,588,3.0,832841003,508
134,349,4.0,832841003,309
134,344,3.0,832841003,304
134,153,4.0,832841003,128
134,595,5.0,832841046,514
134,231,3.0,832841046,199
134,316,4.0,832841046,277
134,1,3.0,832841103,2
134,161,4.0,832841103,136
134,434,3.0,832841103,380
134,253,4.0,832841137,219
134,208,4.0,832841137,178
134,47,4.0,832841168,45
134,110,5.0,832841168,99
134,288,4.0,832841168,251
134,160,3.0,832841215,135
134,315,3.0,832841244,276
134,593,5.0,832841244,512
134,173,3.0,832841267,147
134,553,4.0,832841400,487
134,186,3.0,832841423,159
134,48,3.0,832841524,46
134,193,3.0,832841586,165
134,364,3.0,832841586,324
134,454,4.0,832841586,397
134,227,3.0,832841633,195
134,367,3.0,832841687,327
134,273,3.0,832841687,237
134,163,3.0,832841704,138
134,509,4.0,832841747,446
134,442,4.0,832841791,387
436,380,3.0,833529409,339
436,592,3.0,833529409,511
436,150,4.0,833529409,125
436,588,3.0,833529489,508
436,344,1.0,833529489,304
436,349,3.0,833529489,309
436,165,3.0,833529489,140
436,316,2.0,833529522,277
436,318,4.0,833529522,279
436,595,3.0,833529522,514
436,231,1.0,833529522,199
436,434,3.0,833529549,380
436,292,3.0,833529549,255
436,339,3.0,833529549,299
436,161,4.0,833529549,136
436,1,4.0,833529571,2
436,410,3.0,833529596,357
436,593,3.0,833529621,512
436,317,3.0,833529621,278
436,34,5.0,833529621,34
436,457,5.0,833529639,400
436,420,3.0,833529639,366
436,432,3.0,833529660,378
436,435,3.0,833529660,381
436,315,3.0,833529680,276
436,235,3.0,833529729,203
436,293,3.0,833529729,256
436,261,3.0,833529750,227
436,2,4.0,833529751,3
436,204,3.0,833529751,174
436,364,4.0,833529775,324
436,158,3.0,833529775,133
436,454,3.0,833529775,397
436,367,3.0,833529797,327
436,333,3.0,833529821,293
436,48,4.0,833529821,46
436,276,2.0,833529846,240
436,440,4.0,833529863,385
436,227,3.0,833529889,195
436,350,4.0,833529906,310
436,442,3.0,833529948,387
436,145,3.0,833529977,120
436,234,1.0,833529977,202
436,203,3.0,833529977,173
436,551,4.0,833529993,485
436,413,2.0,833530019,359
436,257,3.0,833530019,223
